# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2650339	2651307	-	WP_037650026.1	WP_037650026.1		ABC transporter substrate-binding protein			SAVERM_RS11430	969	322	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2651689	2654274	+							SAVERM_RS11435	2586		old_locus_tag=SAV_2179,SAVERM_2179
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2651689	2654274	+	WP_037650025.1	WP_037650025.1		HAMP domain-containing protein			SAVERM_RS11435	2586	861	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2654271	2654747	+							SAVERM_RS11440	477		old_locus_tag=SAV_2180,SAVERM_2180
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2654271	2654747	+	WP_010983620.1	WP_010983620.1		roadblock/LC7 domain-containing protein			SAVERM_RS11440	477	158	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2654781	2655221	+							SAVERM_RS11445	441		old_locus_tag=SAV_2181,SAVERM_2181
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2654781	2655221	+	WP_010983621.1	WP_010983621.1		DUF742 domain-containing protein			SAVERM_RS11445	441	146	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2655169	2655783	+							SAVERM_RS11450	615		old_locus_tag=SAV_2182,SAVERM_2182
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2655169	2655783	+	WP_042494337.1	WP_042494337.1		ATP/GTP-binding protein			SAVERM_RS11450	615	204	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2655841	2656509	-							SAVERM_RS11455	669		old_locus_tag=SAV_2183,SAVERM_2183
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2655841	2656509	-	WP_010983623.1	WP_010983623.1		ABC transporter permease			SAVERM_RS11455	669	222	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2656506	2657228	-							SAVERM_RS11460	723		old_locus_tag=SAV_2184,SAVERM_2184
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2656506	2657228	-	WP_010983624.1	WP_010983624.1		ABC transporter permease			SAVERM_RS11460	723	240	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2657225	2658352	-							SAVERM_RS11465	1128		old_locus_tag=SAV_2185,SAVERM_2185
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2657225	2658352	-	WP_010983625.1	WP_010983625.1		ABC transporter ATP-binding protein			SAVERM_RS11465	1128	375	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2658461	2660437	-							SAVERM_RS11470	1977		old_locus_tag=SAV_2186,SAVERM_2186
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2658461	2660437	-	WP_010983626.1	WP_010983626.1		RICIN domain-containing protein			SAVERM_RS11470	1977	658	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2660768	2661793	+							SAVERM_RS11475	1026		old_locus_tag=SAV_2187,SAVERM_2187
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2660768	2661793	+	WP_010983627.1	WP_010983627.1		substrate-binding domain-containing protein			SAVERM_RS11475	1026	341	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2662022	2664511	+							SAVERM_RS11480	2490		old_locus_tag=SAV_2188,SAVERM_2188
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2662022	2664511	+	WP_010983628.1	WP_010983628.1		nitrate- and nitrite sensing domain-containing protein			SAVERM_RS11480	2490	829	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2664523	2664954	+							SAVERM_RS11485	432		old_locus_tag=SAV_2189,SAVERM_2189
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2664523	2664954	+	WP_010983629.1	WP_010983629.1		roadblock/LC7 domain-containing protein			SAVERM_RS11485	432	143	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2664956	2665312	+							SAVERM_RS11490	357		old_locus_tag=SAV_2190,SAVERM_2190
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2664956	2665312	+	WP_010983630.1	WP_010983630.1		DUF742 domain-containing protein			SAVERM_RS11490	357	118	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2665299	2665883	+							SAVERM_RS11495	585		old_locus_tag=SAV_2191,SAVERM_2191
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2665299	2665883	+	WP_010983631.1	WP_010983631.1		ATP/GTP-binding protein			SAVERM_RS11495	585	194	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2665941	2666678	-							SAVERM_RS11500	738		old_locus_tag=SAV_2192,SAVERM_2192
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2665941	2666678	-	WP_010983632.1	WP_010983632.1		FAD:protein FMN transferase			SAVERM_RS11500	738	245	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2666680	2667099	-							SAVERM_RS11505	420		old_locus_tag=SAV_2193,SAVERM_2193
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2666680	2667099	-	WP_010983633.1	WP_010983633.1		FMN-binding protein			SAVERM_RS11505	420	139	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2667119	2668456	-							SAVERM_RS11510	1338		old_locus_tag=SAV_2194,SAVERM_2194
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2667119	2668456	-	WP_037650069.1	WP_037650069.1		ferredoxin reductase family protein			SAVERM_RS11510	1338	445	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2668608	2669351	+							SAVERM_RS11515	744		old_locus_tag=SAV_2195,SAVERM_2195
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2668608	2669351	+	WP_242432234.1	WP_242432234.1		response regulator			SAVERM_RS11515	744	247	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2669348	2670784	+							SAVERM_RS11520	1437		old_locus_tag=SAV_2196,SAVERM_2196
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2669348	2670784	+	WP_010983636.1	WP_010983636.1		HAMP domain-containing histidine kinase			SAVERM_RS11520	1437	478	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2670814	2672631	-							SAVERM_RS11525	1818		old_locus_tag=SAV_2197,SAVERM_2197
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2670814	2672631	-	WP_037650016.1	WP_037650016.1		asparagine synthase-related protein			SAVERM_RS11525	1818	605	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2672633	2673259	-							SAVERM_RS41440	627		old_locus_tag=SAV_2198,SAVERM_2198
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2672633	2673259	-	WP_010983638.1	WP_010983638.1		lasso peptide biosynthesis B2 protein			SAVERM_RS41440	627	208	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2673659	2677483	-							SAVERM_RS11535	3825		old_locus_tag=SAV_2199,SAVERM_2199
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2673659	2677483	-	WP_037650014.1	WP_037650014.1		right-handed parallel beta-helix repeat-containing protein			SAVERM_RS11535	3825	1274	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2677579	2677977	+							SAVERM_RS11540	399		old_locus_tag=SAV_2200,SAVERM_2200
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2677579	2677977	+	WP_037650012.1	WP_037650012.1		hypothetical protein			SAVERM_RS11540	399	132	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2677988	2678917	+							SAVERM_RS11545	930		old_locus_tag=SAV_2201,SAVERM_2201
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2677988	2678917	+	WP_010983641.1	WP_010983641.1		hypothetical protein			SAVERM_RS11545	930	309	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2679063	2682824	+							SAVERM_RS11550	3762		old_locus_tag=SAV_2202,SAVERM_2202
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2679063	2682824	+	WP_137951398.1	WP_137951398.1		CHAT domain-containing protein			SAVERM_RS11550	3762	1253	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2683215	2684009	+							SAVERM_RS11555	795		old_locus_tag=SAV_2203,SAVERM_2203
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2683215	2684009	+	WP_037650010.1	WP_037650010.1		HAD-IIA family hydrolase			SAVERM_RS11555	795	264	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2684050	2684457	-					msrB		SAVERM_RS11560	408		old_locus_tag=SAV_2204,SAVERM_2204
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2684050	2684457	-	WP_010983644.1	WP_010983644.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		SAVERM_RS11560	408	135	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2684471	2685865	-					murC		SAVERM_RS11565	1395		old_locus_tag=SAV_2205,SAVERM_2205
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2684471	2685865	-	WP_010983645.1	WP_010983645.1		UDP-N-acetylmuramate--L-alanine ligase	murC		SAVERM_RS11565	1395	464	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2686042	2686515	-							SAVERM_RS11570	474		old_locus_tag=SAV_2206,SAVERM_2206
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2686042	2686515	-	WP_010983646.1	WP_010983646.1		hypothetical protein			SAVERM_RS11570	474	157	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2686713	2687531	-							SAVERM_RS11575	819		old_locus_tag=SAV_2208,SAVERM_2208
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2686713	2687531	-	WP_010983647.1	WP_010983647.1		pyrimidine reductase family protein			SAVERM_RS11575	819	272	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2687569	2688666	+					zapE		SAVERM_RS11580	1098		old_locus_tag=SAV_2207,SAVERM_2207
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2687569	2688666	+	WP_037650007.1	WP_037650007.1		cell division protein ZapE	zapE		SAVERM_RS11580	1098	365	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2688824	2689216	+							SAVERM_RS11585	393		old_locus_tag=SAV_2209,SAVERM_2209
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2688824	2689216	+	WP_010983649.1	WP_010983649.1		hypothetical protein			SAVERM_RS11585	393	130	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2689365	2689946	+							SAVERM_RS11590	582		old_locus_tag=SAV_2210,SAVERM_2210
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2689365	2689946	+	WP_010983650.1	WP_010983650.1		carbonic anhydrase			SAVERM_RS11590	582	193	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2689979	2691433	+							SAVERM_RS11595	1455		old_locus_tag=SAV_2211,SAVERM_2211
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2689979	2691433	+	WP_244905197.1	WP_244905197.1		SulP family inorganic anion transporter			SAVERM_RS11595	1455	484	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2691565	2692521	+							SAVERM_RS11600	957		old_locus_tag=SAV_2212,SAVERM_2212
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2691565	2692521	+	WP_010983652.1	WP_010983652.1		slipin family protein			SAVERM_RS11600	957	318	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2692611	2693993	+							SAVERM_RS11605	1383		old_locus_tag=SAV_2213,SAVERM_2213
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2692611	2693993	+	WP_010983653.1	WP_010983653.1		PhoX family protein			SAVERM_RS11605	1383	460	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2694231	2695100	+							SAVERM_RS11610	870		old_locus_tag=SAV_2214,SAVERM_2214
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2694231	2695100	+	WP_010983654.1	WP_010983654.1		polysaccharide deacetylase family protein			SAVERM_RS11610	870	289	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2695154	2695333	+							SAVERM_RS11615	180		old_locus_tag=SAV_2215,SAVERM_2215
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2695154	2695333	+	WP_010983655.1	WP_010983655.1		hypothetical protein			SAVERM_RS11615	180	59	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2695406	2696179	+							SAVERM_RS11620	774		old_locus_tag=SAV_2216,SAVERM_2216
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2695406	2696179	+	WP_010983656.1	WP_010983656.1		peptidyl-tRNA hydrolase			SAVERM_RS11620	774	257	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2696357	2697145	+							SAVERM_RS11625	789		old_locus_tag=SAV_2217,SAVERM_2217
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2696357	2697145	+	WP_010983657.1	WP_010983657.1		DUF4142 domain-containing protein			SAVERM_RS11625	789	262	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2697352	2698797	+							SAVERM_RS11630	1446		old_locus_tag=SAV_2218,SAVERM_2218
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2697352	2698797	+	WP_037650004.1	WP_037650004.1		DUF692 domain-containing protein			SAVERM_RS11630	1446	481	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2699175	2699942	+							SAVERM_RS11635	768		old_locus_tag=SAV_2219,SAVERM_2219
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2699175	2699942	+	WP_010983659.1	WP_010983659.1		DUF4142 domain-containing protein			SAVERM_RS11635	768	255	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2700103	2700870	+							SAVERM_RS11640	768		old_locus_tag=SAV_2220,SAVERM_2220
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2700103	2700870	+	WP_010983660.1	WP_010983660.1		TIGR04222 domain-containing membrane protein			SAVERM_RS11640	768	255	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2700917	2701135	+							SAVERM_RS43045	219		
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2700917	2701135	+	WP_042492952.1	WP_042492952.1		hypothetical protein			SAVERM_RS43045	219	72	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2701084	2701815	-							SAVERM_RS11650	732		old_locus_tag=SAV_2221,SAVERM_2221
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2701084	2701815	-	WP_010983661.1	WP_010983661.1		chlorite dismutase family protein			SAVERM_RS11650	732	243	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2701820	2703286	-					hemG		SAVERM_RS11655	1467		old_locus_tag=SAV_2222,SAVERM_2222
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2701820	2703286	-	WP_062804691.1	WP_062804691.1		protoporphyrinogen oxidase	hemG		SAVERM_RS11655	1467	488	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2703486	2704460	+							SAVERM_RS11660	975		old_locus_tag=SAV_2224,SAVERM_2224
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2703486	2704460	+	WP_010983664.1	WP_010983664.1		DUF4349 domain-containing protein			SAVERM_RS11660	975	324	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2704494	2705894	+							SAVERM_RS11665	1401		old_locus_tag=SAV_2225,SAVERM_2225
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2704494	2705894	+	WP_010983665.1	WP_010983665.1		FAD-dependent oxidoreductase			SAVERM_RS11665	1401	466	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2705952	2706290	-							SAVERM_RS11670	339		old_locus_tag=SAV_2226,SAVERM_2226
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2705952	2706290	-	WP_037649999.1	WP_037649999.1		hypothetical protein			SAVERM_RS11670	339	112	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2706401	2707219	+							SAVERM_RS11675	819		old_locus_tag=SAV_2227,SAVERM_2227
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2706401	2707219	+	WP_010983667.1	WP_010983667.1		rhomboid family intramembrane serine protease			SAVERM_RS11675	819	272	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2707230	2708297	-					hemE		SAVERM_RS11680	1068		old_locus_tag=SAV_2228,SAVERM_2228
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2707230	2708297	-	WP_010983668.1	WP_010983668.1		uroporphyrinogen decarboxylase	hemE		SAVERM_RS11680	1068	355	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2708486	2709157	+							SAVERM_RS11685	672		old_locus_tag=SAV_2229,SAVERM_2229
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2708486	2709157	+	WP_010983669.1	WP_010983669.1		DUF3000 domain-containing protein			SAVERM_RS11685	672	223	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2709485	2710147	+							SAVERM_RS11690	663		old_locus_tag=SAV_2230,SAVERM_2230
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2709485	2710147	+	WP_010983670.1	WP_010983670.1		response regulator transcription factor			SAVERM_RS11690	663	220	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2710371	2711651	+							SAVERM_RS11695	1281		old_locus_tag=SAV_2231,SAVERM_2231
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2710371	2711651	+	WP_010983671.1	WP_010983671.1		ribonuclease D			SAVERM_RS11695	1281	426	
gene	pseudogene	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2711655	2711870	-							SAVERM_RS11700	216		partial;pseudo;old_locus_tag=SAV_2232,SAVERM_2232
CDS	without_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2711655	2711870	-				carbohydrate ABC transporter permease			SAVERM_RS11700	216		partial;pseudo
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2712145	2713371	+							SAVERM_RS11705	1227		old_locus_tag=SAV_2233,SAVERM_2233
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2712145	2713371	+	WP_010983673.1	WP_010983673.1		acetyl-CoA C-acyltransferase			SAVERM_RS11705	1227	408	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2713368	2715494	+							SAVERM_RS11710	2127		old_locus_tag=SAV_2234,SAVERM_2234
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2713368	2715494	+	WP_010983674.1	WP_010983674.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			SAVERM_RS11710	2127	708	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2715592	2720091	-							SAVERM_RS11715	4500		old_locus_tag=SAV_2235,SAVERM_2235
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2715592	2720091	-	WP_078234700.1	WP_078234700.1		bifunctional glycosyltransferase family 2 protein/CDP-glycerol:glycerophosphate glycerophosphotransferase			SAVERM_RS11715	4500	1499	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2720088	2721308	-							SAVERM_RS11720	1221		old_locus_tag=SAV_2236,SAVERM_2236
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2720088	2721308	-	WP_010983676.1	WP_010983676.1		CDP-alcohol phosphatidyltransferase family protein			SAVERM_RS11720	1221	406	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2721613	2723190	-							SAVERM_RS11725	1578		old_locus_tag=SAV_2237,SAVERM_2237
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2721613	2723190	-	WP_010983677.1	WP_010983677.1		hypothetical protein			SAVERM_RS11725	1578	525	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2723231	2724346	-							SAVERM_RS11730	1116		old_locus_tag=SAV_2238,SAVERM_2238
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2723231	2724346	-	WP_037649994.1	WP_037649994.1		hypothetical protein			SAVERM_RS11730	1116	371	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2724430	2725416	-					galE		SAVERM_RS11735	987		old_locus_tag=SAV_2239,SAVERM_2239
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2724430	2725416	-	WP_010983679.1	WP_010983679.1		UDP-glucose 4-epimerase GalE	galE		SAVERM_RS11735	987	328	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2725600	2726709	+							SAVERM_RS11740	1110		old_locus_tag=SAV_2240,SAVERM_2240
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2725600	2726709	+	WP_010983680.1	WP_010983680.1		LCP family protein			SAVERM_RS11740	1110	369	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2726824	2727189	+							SAVERM_RS11745	366		old_locus_tag=SAV_2241,SAVERM_2241
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2726824	2727189	+	WP_010983681.1	WP_010983681.1		hypothetical protein			SAVERM_RS11745	366	121	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2727250	2728710	-							SAVERM_RS11750	1461		old_locus_tag=SAV_2242,SAVERM_2242
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2727250	2728710	-	WP_037649993.1	WP_037649993.1		glycosyltransferase family 39 protein			SAVERM_RS11750	1461	486	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2728807	2730330	-							SAVERM_RS11755	1524		old_locus_tag=SAV_2243,SAVERM_2243
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2728807	2730330	-	WP_010983683.1	WP_010983683.1		amino acid permease			SAVERM_RS11755	1524	507	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2730469	2732397	-					dxs		SAVERM_RS11760	1929		old_locus_tag=SAV_2244,SAVERM_2244
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2730469	2732397	-	WP_010983684.1	WP_010983684.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		SAVERM_RS11760	1929	642	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2732614	2733906	-							SAVERM_RS11765	1293		old_locus_tag=SAV_2245,SAVERM_2245
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2732614	2733906	-	WP_010983685.1	WP_010983685.1		ABC transporter permease			SAVERM_RS11765	1293	430	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2733903	2734691	-							SAVERM_RS11770	789		old_locus_tag=SAV_2246,SAVERM_2246
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2733903	2734691	-	WP_010983686.1	WP_010983686.1		ATP-binding cassette domain-containing protein			SAVERM_RS11770	789	262	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2734874	2735983	-							SAVERM_RS11775	1110		old_locus_tag=SAV_2247,SAVERM_2247
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2734874	2735983	-	WP_010983687.1	WP_010983687.1		substrate-binding domain-containing protein			SAVERM_RS11775	1110	369	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2736105	2737304	-							SAVERM_RS11780	1200		old_locus_tag=SAV_2248,SAVERM_2248
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2736105	2737304	-	WP_010983688.1	WP_010983688.1		ROK family transcriptional regulator			SAVERM_RS11780	1200	399	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2737656	2738576	-							SAVERM_RS11785	921		old_locus_tag=SAV_2249,SAVERM_2249
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2737656	2738576	-	WP_010983689.1	WP_010983689.1		carbohydrate ABC transporter permease			SAVERM_RS11785	921	306	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2738576	2739499	-							SAVERM_RS11790	924		old_locus_tag=SAV_2250,SAVERM_2250
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2738576	2739499	-	WP_010983690.1	WP_010983690.1		sugar ABC transporter permease			SAVERM_RS11790	924	307	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2739559	2741010	-					ngcE		SAVERM_RS11795	1452		old_locus_tag=SAV_2251,SAVERM_2251
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2739559	2741010	-	WP_037649989.1	WP_037649989.1		N-acetylglucosamine/diacetylchitobiose ABC transporter substrate-binding protein	ngcE		SAVERM_RS11795	1452	483	
gene	protein_coding	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2741612	2745352	+							SAVERM_RS11800	3741		old_locus_tag=SAV_2252,SAVERM_2252
CDS	with_protein	GCF_000009765.2	Primary Assembly	chromosome		NC_003155.5	2741612	2745352	+	WP_037650052.1	WP_037650052.1		GH92 family glycosyl hydrolase			SAVERM_RS11800	3741	1246	
