# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	90763	92373	-					entE	69472392	GV529_RS06135	1611		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	90763	92373	-	WP_016248454.1	WP_016248454.1		(2,3-dihydroxybenzoyl)adenylate synthase EntE	entE	69472392	GV529_RS06135	1611	536	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	92383	93558	-					entC	69472393	GV529_RS06140	1176		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	92383	93558	-	WP_016248453.1	WP_016248453.1		isochorismate synthase EntC	entC	69472393	GV529_RS06140	1176	391	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	93747	94703	+					fepB	69472394	GV529_RS06145	957		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	93747	94703	+	WP_001515950.1	WP_001515950.1		Fe2+-enterobactin ABC transporter substrate-binding protein	fepB	69472394	GV529_RS06145	957	318	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	94707	95957	-					entS	69472395	GV529_RS06150	1251		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	94707	95957	-	WP_001041811.1	WP_001041811.1		enterobactin transporter EntS	entS	69472395	GV529_RS06150	1251	416	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	96068	97072	+					fepD	69472396	GV529_RS06155	1005		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	96068	97072	+	WP_016263035.1	WP_016263035.1		Fe(3+)-siderophore ABC transporter permease	fepD	69472396	GV529_RS06155	1005	334	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	97069	98061	+					fepG	69472397	GV529_RS06160	993		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	97069	98061	+	WP_181238074.1	WP_181238074.1		iron-enterobactin ABC transporter permease	fepG	69472397	GV529_RS06160	993	330	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	98058	98873	+					fepC	69472398	GV529_RS06165	816		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	98058	98873	+	WP_000140656.1	WP_000140656.1		iron-enterobactin ABC transporter ATP-binding protein	fepC	69472398	GV529_RS06165	816	271	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	98870	100003	-					wzz(fepE)	69472399	GV529_RS06170	1134		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	98870	100003	-	WP_085448765.1	WP_085448765.1		LPS O-antigen length regulator Wzz(fepE)	wzz(fepE)	69472399	GV529_RS06170	1134	377	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	100219	104100	-					entF	69472400	GV529_RS06175	3882		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	100219	104100	-	WP_181890842.1	WP_181890842.1		enterobactin non-ribosomal peptide synthetase EntF	entF	69472400	GV529_RS06175	3882	1293	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	104097	104315	-						69472401	GV529_RS06180	219		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	104097	104315	-	WP_000885802.1	WP_000885802.1		MbtH family protein		69472401	GV529_RS06180	219	72	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	104318	105520	-					fes	69472402	GV529_RS06185	1203		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	104318	105520	-	WP_001515944.1	WP_001515944.1		enterochelin esterase	fes	69472402	GV529_RS06185	1203	400	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	105765	108005	+					fepA	69472403	GV529_RS06190	2241		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	105765	108005	+	WP_001034945.1	WP_001034945.1		siderophore enterobactin receptor FepA	fepA	69472403	GV529_RS06190	2241	746	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	108180	108800	+					entD	69472404	GV529_RS06195	621		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	108180	108800	+	WP_077633338.1	WP_077633338.1		enterobactin synthase subunit EntD	entD	69472404	GV529_RS06195	621	206	
gene	pseudogene	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	108926	109111	-						69472405	GV529_RS06200	186		partial;pseudo
CDS	without_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	108926	109111	-				type I toxin-antitoxin system Hok family toxin		69472405	GV529_RS06200	186		partial;pseudo
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	109304	109465	-						69472406	GV529_RS06205	162		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	109304	109465	-	WP_061090776.1	WP_061090776.1		hypothetical protein		69472406	GV529_RS06205	162	53	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	109524	110642	+						69472407	GV529_RS06210	1119		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	109524	110642	+	WP_000056358.1	WP_000056358.1		YbdK family carboxylate-amine ligase		69472407	GV529_RS06210	1119	372	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	110708	110956	+						69472408	GV529_RS06215	249		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	110708	110956	+	WP_000682506.1	WP_000682506.1		DUF1158 domain-containing protein		69472408	GV529_RS06215	249	82	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	111021	111389	+						69472409	GV529_RS06220	369		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	111021	111389	+	WP_000360970.1	WP_000360970.1		MmcQ/YjbR family DNA-binding protein		69472409	GV529_RS06220	369	122	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	111482	112135	+					nfsB	69472410	GV529_RS06225	654		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	111482	112135	+	WP_001515940.1	WP_001515940.1		oxygen-insensitive NAD(P)H nitroreductase	nfsB	69472410	GV529_RS06225	654	217	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	112243	113490	+					ybdG	69472411	GV529_RS06230	1248		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	112243	113490	+	WP_001153127.1	WP_001153127.1		mechanosensitive ion channel YbdG	ybdG	69472411	GV529_RS06230	1248	415	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	113587	114969	-					pheP	69472412	GV529_RS06235	1383		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	113587	114969	-	WP_000786335.1	WP_000786335.1		phenylalanine transporter	pheP	69472412	GV529_RS06235	1383	460	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	115214	118351	-					cusA	69472413	GV529_RS06240	3138		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	115214	118351	-	WP_181238076.1	WP_181238076.1		Cu(+)/Ag(+) efflux RND transporter permease subunit CusA	cusA	69472413	GV529_RS06240	3138	1045	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	118363	119586	-					cusB	69472414	GV529_RS06245	1224		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	118363	119586	-	WP_016248445.1	WP_016248445.1		Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit CusB	cusB	69472414	GV529_RS06245	1224	407	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	119602	119934	-					cusF	69472415	GV529_RS06250	333		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	119602	119934	-	WP_000753225.1	WP_000753225.1		Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF	cusF	69472415	GV529_RS06250	333	110	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	119959	121341	-					cusC	69472416	GV529_RS06255	1383		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	119959	121341	-	WP_001515936.1	WP_001515936.1		Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC	cusC	69472416	GV529_RS06255	1383	460	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	121498	122181	+					cusR	69472417	GV529_RS06260	684		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	121498	122181	+	WP_000770938.1	WP_000770938.1		copper response regulator transcription factor CusR	cusR	69472417	GV529_RS06260	684	227	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	122171	123613	+					cusS	69472418	GV529_RS06265	1443		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	122171	123613	+	WP_001284605.1	WP_001284605.1		Cu(+)/Ag(+) sensor histidine kinase CusS	cusS	69472418	GV529_RS06265	1443	480	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	123763	126000	+					nrfB	69472419	GV529_RS06270	2238		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	123763	126000	+	WP_000383933.1	WP_000383933.1		phage adsorption protein NrfB	nrfB	69472419	GV529_RS06270	2238	745	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	125987	128959	+					nfrA	69472420	GV529_RS06275	2973		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	125987	128959	+	WP_085448759.1	WP_085448759.1		bacteriophage adsorption protein NfrA	nfrA	69472420	GV529_RS06275	2973	990	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	128960	129850	+						69472421	GV529_RS06280	891		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	128960	129850	+	WP_038355220.1	WP_038355220.1		DUF4434 family protein		69472421	GV529_RS06280	891	296	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	130509	131186	+						69472422	GV529_RS06285	678		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	130509	131186	+	WP_181238077.1	WP_181238077.1		hypothetical protein		69472422	GV529_RS06285	678	225	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	131540	131872	-					emrE	69472423	GV529_RS06290	333		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	131540	131872	-	WP_001070455.1	WP_001070455.1		SMR family multidrug efflux protein EmrE	emrE	69472423	GV529_RS06290	333	110	
gene	pseudogene	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	131966	132135	+						69472424	GV529_RS06295	170		partial;pseudo
CDS	without_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	131966	132135	+				integrase		69472424	GV529_RS06295	170		partial;pseudo
gene	tRNA	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	132151	132227	-						69472425	GV529_RS06300	77		
tRNA		GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	132151	132227	-				tRNA-Arg		69472425	GV529_RS06300	77		anticodon=TCT
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	132498	133364	+					folD	69472426	GV529_RS06305	867		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	132498	133364	+	WP_000729173.1	WP_000729173.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD	69472426	GV529_RS06305	867	288	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	133366	133578	+					ybcJ	69472427	GV529_RS06310	213		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	133366	133578	+	WP_000190288.1	WP_000190288.1		ribosome-associated protein YbcJ	ybcJ	69472427	GV529_RS06310	213	70	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	133687	134217	+						69472428	GV529_RS06315	531		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	133687	134217	+	WP_181238086.1	WP_181238086.1		metal-dependent hydrolase		69472428	GV529_RS06315	531	176	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	134259	135644	-					cysS	69472429	GV529_RS06320	1386		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	134259	135644	-	WP_000912352.1	WP_000912352.1		cysteine--tRNA ligase	cysS	69472429	GV529_RS06320	1386	461	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	135818	136312	+					ppiB	69472430	GV529_RS06325	495		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	135818	136312	+	WP_000256002.1	WP_000256002.1		peptidylprolyl isomerase B	ppiB	69472430	GV529_RS06325	495	164	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	136315	137037	+					lpxH	69472431	GV529_RS06330	723		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	136315	137037	+	WP_000212261.1	WP_000212261.1		UDP-2,3-diacylglucosamine diphosphatase	lpxH	69472431	GV529_RS06330	723	240	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	137149	137478	+						69472432	GV529_RS06335	330		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	137149	137478	+	WP_001250482.1	WP_001250482.1		hypothetical protein		69472432	GV529_RS06335	330	109	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	137574	138083	+					purE	69472433	GV529_RS06340	510		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	137574	138083	+	WP_001295318.1	WP_001295318.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	69472433	GV529_RS06340	510	169	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	138080	139147	+					purK	69472434	GV529_RS06345	1068		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	138080	139147	+	WP_000815515.1	WP_000815515.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK	69472434	GV529_RS06345	1068	355	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	139261	140160	-						69472435	GV529_RS06350	900		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	139261	140160	-	WP_000855393.1	WP_000855393.1		carbamate kinase		69472435	GV529_RS06350	900	299	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	140157	140972	-						69472436	GV529_RS06355	816		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	140157	140972	-	WP_001515929.1	WP_001515929.1		DUF2877 domain-containing protein		69472436	GV529_RS06355	816	271	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	140983	142242	-						69472437	GV529_RS06360	1260		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	140983	142242	-	WP_038355213.1	WP_038355213.1		DUF1116 domain-containing protein		69472437	GV529_RS06360	1260	419	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	142252	143919	-						69472438	GV529_RS06365	1668		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	142252	143919	-	WP_181238087.1	WP_181238087.1		acyl-CoA synthetase FdrA		69472438	GV529_RS06365	1668	555	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	144236	145285	+					allD	69472439	GV529_RS06370	1050		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	144236	145285	+	WP_181238088.1	WP_181238088.1		ureidoglycolate dehydrogenase	allD	69472439	GV529_RS06370	1050	349	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	145307	146542	+					allC	69472440	GV529_RS06375	1236		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	145307	146542	+	WP_181238089.1	WP_181238089.1		allantoate deiminase	allC	69472440	GV529_RS06375	1236	411	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	146553	147338	+					allE	69472441	GV529_RS06380	786		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	146553	147338	+	WP_181238090.1	WP_181238090.1		(S)-ureidoglycine aminohydrolase	allE	69472441	GV529_RS06380	786	261	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	147560	148705	-					glxK	69472442	GV529_RS06385	1146		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	147560	148705	-	WP_001515924.1	WP_001515924.1		glycerate 3-kinase	glxK	69472442	GV529_RS06385	1146	381	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	148727	150028	-						69472443	GV529_RS06390	1302		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	148727	150028	-	WP_181238091.1	WP_181238091.1		uracil/xanthine transporter		69472443	GV529_RS06390	1302	433	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	150083	151444	-					allB	69472444	GV529_RS06395	1362		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	150083	151444	-	WP_000006909.1	WP_000006909.1		allantoinase AllB	allB	69472444	GV529_RS06395	1362	453	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	151505	152959	-						69472445	GV529_RS06400	1455		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	151505	152959	-	WP_181238092.1	WP_181238092.1		putative allantoin permease		69472445	GV529_RS06400	1455	484	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	153156	154034	-					glxR	69472446	GV529_RS06405	879		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	153156	154034	-	WP_016248432.1	WP_016248432.1		2-hydroxy-3-oxopropionate reductase	glxR	69472446	GV529_RS06405	879	292	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	154134	154910	-					hyi	69472447	GV529_RS06410	777		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	154134	154910	-	WP_000943579.1	WP_000943579.1		hydroxypyruvate isomerase	hyi	69472447	GV529_RS06410	777	258	
gene	pseudogene	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	154923	156704	-					gcl	69472448	GV529_RS06415	1782		pseudo
CDS	without_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	154923	156704	-				glyoxylate carboligase	gcl	69472448	GV529_RS06415	1782		pseudo
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	156794	157609	-					allR	69472449	GV529_RS06420	816		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	156794	157609	-	WP_000141275.1	WP_000141275.1		HTH-type transcriptional repressor AllR	allR	69472449	GV529_RS06420	816	271	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	157687	158169	-					allA	69472450	GV529_RS06425	483		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	157687	158169	-	WP_000776381.1	WP_000776381.1		ureidoglycolate lyase	allA	69472450	GV529_RS06425	483	160	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	158399	159325	+					allS	69472451	GV529_RS06430	927		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	158399	159325	+	WP_000460115.1	WP_000460115.1		HTH-type transcriptional activator AllS	allS	69472451	GV529_RS06430	927	308	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	159394	160488	+					mnmH	69472452	GV529_RS06435	1095		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	159394	160488	+	WP_181238093.1	WP_181238093.1		tRNA 2-selenouridine(34) synthase MnmH	mnmH	69472452	GV529_RS06435	1095	364	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	161125	163539	-						69472453	GV529_RS06440	2415		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	161125	163539	-	WP_181238094.1	WP_181238094.1		ABC transporter permease		69472453	GV529_RS06440	2415	804	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	163536	164222	-						69472454	GV529_RS06445	687		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	163536	164222	-	WP_001515917.1	WP_001515917.1		ABC transporter ATP-binding protein		69472454	GV529_RS06445	687	228	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	164193	164816	+					tesA	69472455	GV529_RS06450	624		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	164193	164816	+	WP_024191847.1	WP_024191847.1		multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1	tesA	69472455	GV529_RS06450	624	207	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	164806	165615	+					ybbO	69472456	GV529_RS06455	810		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	164806	165615	+	WP_181238095.1	WP_181238095.1		NADP(+)-dependent aldehyde reductase	ybbO	69472456	GV529_RS06455	810	269	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	165676	166530	+					cnoX	69472457	GV529_RS06460	855		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	165676	166530	+	WP_001515914.1	WP_001515914.1		chaperedoxin	cnoX	69472457	GV529_RS06460	855	284	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	167082	167861	-					fetB	69472458	GV529_RS06465	780		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	167082	167861	-	WP_001515913.1	WP_001515913.1		iron export ABC transporter permease subunit FetB	fetB	69472458	GV529_RS06465	780	259	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	167848	168525	-					fetA	69472459	GV529_RS06470	678		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	167848	168525	-	WP_001114841.1	WP_001114841.1		iron ABC transporter ATP-binding protein FetA	fetA	69472459	GV529_RS06470	678	225	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	168671	169588	+						69472460	GV529_RS06475	918		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	168671	169588	+	WP_000904499.1	WP_000904499.1		SPFH/Band 7/PHB domain protein		69472460	GV529_RS06475	918	305	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	169585	170043	+						69472461	GV529_RS06480	459		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	169585	170043	+	WP_000561077.1	WP_000561077.1		NfeD family protein		69472461	GV529_RS06480	459	152	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	170248	170610	-						69472462	GV529_RS06485	363		
CDS	with_protein	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	170248	170610	-	WP_001001646.1	WP_001001646.1		hypothetical protein		69472462	GV529_RS06485	363	120	
gene	protein_coding	GCF_902709585.1	Primary Assembly	unplaced scaffold		NZ_CACSXJ020000003.1	171096	172355	+						69472463	GV529_RS06490	1260		
