# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	77253	78416	+	WP_003109755.1	WP_003109755.1		AAA family ATPase			AFI95_RS04905	1164	387	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	78421	81546	-							AFI95_RS04910	3126		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00961
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	78421	81546	-	WP_033955283.1	WP_033955283.1		penicillin-binding protein			AFI95_RS04910	3126	1041	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	81701	81910	+							AFI95_RS04915	210		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00962
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	81701	81910	+	WP_009875978.1	WP_009875978.1		hypothetical protein			AFI95_RS04915	210	69	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	82341	83756	+							AFI95_RS04920	1416		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00963
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	82341	83756	+	WP_003103066.1	WP_003103066.1		amino acid permease			AFI95_RS04920	1416	471	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	83882	84697	-							AFI95_RS04925	816		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00964
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	83882	84697	-	WP_003159593.1	WP_003159593.1		sulfite exporter TauE/SafE family protein			AFI95_RS04925	816	271	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	84804	85592	+							AFI95_RS04930	789		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00965
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	84804	85592	+	WP_015648174.1	WP_015648174.1		helix-turn-helix transcriptional regulator			AFI95_RS04930	789	262	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	85570	87054	-					prpD		AFI95_RS04935	1485		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00966
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	85570	87054	-	WP_003109750.1	WP_003109750.1		2-methylcitrate dehydratase	prpD		AFI95_RS04935	1485	494	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	87189	88376	-					prpF		AFI95_RS04940	1188		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00967
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	87189	88376	-	WP_003085624.1	WP_003085624.1		2-methylaconitate cis-trans isomerase PrpF	prpF		AFI95_RS04940	1188	395	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	88495	91101	-					acnD		AFI95_RS04945	2607		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00968
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	88495	91101	-	WP_023129107.1	WP_023129107.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD		AFI95_RS04945	2607	868	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	91232	92359	-					prpC		AFI95_RS04950	1128		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00969
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	91232	92359	-	WP_003103050.1	WP_003103050.1		2-methylcitrate synthase	prpC		AFI95_RS04950	1128	375	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	92452	93348	-					prpB		AFI95_RS04955	897		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00970
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	92452	93348	-	WP_003103044.1	WP_003103044.1		methylisocitrate lyase	prpB		AFI95_RS04955	897	298	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	93359	94081	-							AFI95_RS04960	723		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00971
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	93359	94081	-	WP_015648175.1	WP_015648175.1		GntR family transcriptional regulator			AFI95_RS04960	723	240	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	94199	94849	+							AFI95_RS04965	651		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00972
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	94199	94849	+	WP_003118644.1	WP_003118644.1		methyltransferase domain-containing protein			AFI95_RS04965	651	216	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	94863	96854	-							AFI95_RS04970	1992		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00973
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	94863	96854	-	WP_003118645.1	WP_003118645.1		DEAD/DEAH box helicase			AFI95_RS04970	1992	663	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	97510	97806	+							AFI95_RS35200	297		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00974
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	97510	97806	+	WP_003085639.1	WP_003085639.1		DUF3649 domain-containing protein			AFI95_RS35200	297	98	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	97803	99323	+							AFI95_RS04980	1521		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00975
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	97803	99323	+	WP_015648177.1	WP_015648177.1		PepSY domain-containing protein			AFI95_RS04980	1521	506	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	99323	99646	+							AFI95_RS04985	324		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00976
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	99323	99646	+	WP_003103035.1	WP_003103035.1		DUF3325 domain-containing protein			AFI95_RS04985	324	107	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	99732	100172	+							AFI95_RS04990	441		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00977
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	99732	100172	+	WP_003085641.1	WP_003085641.1		VOC family protein			AFI95_RS04990	441	146	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	100204	101025	+							AFI95_RS04995	822		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00978
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	100204	101025	+	WP_003109743.1	WP_003109743.1		aldo/keto reductase			AFI95_RS04995	822	273	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	101235	101462	-							AFI95_RS05000	228		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00979
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	101235	101462	-	WP_015648178.1	WP_015648178.1		hypothetical protein			AFI95_RS05000	228	75	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	102023	102418	+							AFI95_RS05005	396		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00980
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	102023	102418	+	WP_003106627.1	WP_003106627.1		hypothetical protein			AFI95_RS05005	396	131	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	103045	103812	+					ampDh3		AFI95_RS05010	768		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00981
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	103045	103812	+	WP_003106625.1	WP_003106625.1		N-acetylmuramoyl-L-alanine amidase AmpDh3	ampDh3		AFI95_RS05010	768	255	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	103881	104354	+							AFI95_RS05015	474		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00982
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	103881	104354	+	WP_003085649.1	WP_003085649.1		SRPBCC family protein			AFI95_RS05015	474	157	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	104406	105722	-							AFI95_RS05020	1317		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00983
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	104406	105722	-	WP_003106624.1	WP_003106624.1		Nramp family divalent metal transporter			AFI95_RS05020	1317	438	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	105829	106530	-							AFI95_RS05025	702		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00984
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	105829	106530	-	WP_003106623.1	WP_003106623.1		haloacid dehalogenase type II			AFI95_RS05025	702	233	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	106561	107808	-							AFI95_RS05030	1248		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00985
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	106561	107808	-	WP_003085654.1	WP_003085654.1		MFS transporter			AFI95_RS05030	1248	415	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	107805	109100	-							AFI95_RS05035	1296		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00986
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	107805	109100	-	WP_003085656.1	WP_003085656.1		3-keto-5-aminohexanoate cleavage protein			AFI95_RS05035	1296	431	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	109389	110636	-							AFI95_RS05040	1248		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00987
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	109389	110636	-	WP_025297299.1	WP_025297299.1		aminotransferase class V-fold PLP-dependent enzyme			AFI95_RS05040	1248	415	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	110633	111067	-							AFI95_RS05045	435		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00988
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	110633	111067	-	WP_033955289.1	WP_033955289.1		RidA family protein			AFI95_RS05045	435	144	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	111288	112241	+							AFI95_RS05050	954		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00989
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	111288	112241	+	WP_025297997.1	WP_025297997.1		LysR family transcriptional regulator			AFI95_RS05050	954	317	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	112214	113098	-							AFI95_RS05055	885		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00990
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	112214	113098	-	WP_025297996.1	WP_025297996.1		LysR family transcriptional regulator			AFI95_RS05055	885	294	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	113199	113624	+							AFI95_RS05060	426		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00991
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	113199	113624	+	WP_003111827.1	WP_003111827.1		ring-cleaving dioxygenase			AFI95_RS05060	426	141	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	113655	113927	-							AFI95_RS05065	273		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00992
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	113655	113927	-	WP_015647856.1	WP_015647856.1		hypothetical protein			AFI95_RS05065	273	90	
gene	pseudogene	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114134	114308	+							AFI95_RS35430	175		pseudo
CDS	without_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114134	114308	+				hypothetical protein			AFI95_RS35430	175		pseudo
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114573	114968	+							AFI95_RS05070	396		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00993
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114573	114968	+	WP_015647857.1	WP_015647857.1		type II toxin-antitoxin system RelE/ParE family toxin			AFI95_RS05070	396	131	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114961	115284	+							AFI95_RS05075	324		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00994
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	114961	115284	+	WP_003085668.1	WP_003085668.1		XRE family transcriptional regulator			AFI95_RS05075	324	107	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	115660	116748	-							AFI95_RS05080	1089		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00995
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	115660	116748	-	WP_015647858.1	WP_015647858.1		DUF3396 domain-containing protein			AFI95_RS05080	1089	362	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	116765	117466	-							AFI95_RS05085	702		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00996
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	116765	117466	-	WP_015647859.1	WP_015647859.1		VRR-NUC domain-containing protein			AFI95_RS05085	702	233	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	117463	117981	-							AFI95_RS05090	519		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00997
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	117463	117981	-	WP_010793873.1	WP_010793873.1		PAAR domain-containing protein			AFI95_RS05090	519	172	
gene	pseudogene	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	118155	118490	-							AFI95_RS05095	336		pseudo
CDS	without_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	118155	118490	-				TM2 domain-containing protein			AFI95_RS05095	336		pseudo
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	118733	119371	-							AFI95_RS05100	639		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_00999
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	118733	119371	-	WP_003119439.1	WP_003119439.1		hypothetical protein			AFI95_RS05100	639	212	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	120229	121728	+							AFI95_RS05105	1500		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01000
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	120229	121728	+	WP_071534647.1	WP_071534647.1		DUF3375 domain-containing protein			AFI95_RS05105	1500	499	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	121731	122480	+							AFI95_RS05110	750		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01001
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	121731	122480	+	WP_015647862.1	WP_015647862.1		DUF4194 domain-containing protein			AFI95_RS05110	750	249	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	122477	125782	+							AFI95_RS05115	3306		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01002
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	122477	125782	+	WP_015647863.1	WP_015647863.1		hypothetical protein			AFI95_RS05115	3306	1101	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	125733	126947	+							AFI95_RS05120	1215		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01003
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	125733	126947	+	WP_223195031.1	WP_223195031.1		DUF2220 family protein			AFI95_RS05120	1215	404	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	127187	129538	-							AFI95_RS33505	2352		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01004
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	127187	129538	-	WP_057384207.1	WP_057384207.1		RNaseH domain-containing protein			AFI95_RS33505	2352	783	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	129535	132609	-							AFI95_RS05130	3075		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01005
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	129535	132609	-	WP_025297994.1	WP_025297994.1		hypothetical protein			AFI95_RS05130	3075	1024	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	132593	133633	-							AFI95_RS05135	1041		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01006
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000066.1	132593	133633	-	WP_024928871.1	WP_024928871.1		hypothetical protein			AFI95_RS05135	1041	346	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000067.1	38	730	+							AFI95_RS05145	693		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01007
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000067.1	38	730	+	WP_016252823.1	WP_016252823.1		transposase			AFI95_RS05145	693	230	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000068.1	1	645	-							AFI95_RS05150	645		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000068.1	1	645	-	WP_033984357.1	WP_033984357.1		TolC family protein			AFI95_RS05150	645	215	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000069.1	153	395	-							AFI95_RS33510	243		
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000069.1	153	395	-	WP_071533946.1	WP_071533946.1		hydrolase			AFI95_RS33510	243	80	
gene	pseudogene	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000070.1	1	491	+							AFI95_RS05155	491		partial;pseudo
CDS	without_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000070.1	1	491	+				hypothetical protein			AFI95_RS05155	491		partial;pseudo
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000071.1	1	485	-							AFI95_RS05160	485		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000071.1	1	485	-	WP_025986811.1	WP_025986811.1		Hcp family type VI secretion system effector			AFI95_RS05160	485	162	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000072.1	1	471	+							AFI95_RS35210	471		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000072.1	1	471	+	WP_050480559.1	WP_050480559.1		hypothetical protein			AFI95_RS35210	471	157	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000073.1	67	459	-							AFI95_RS35435	393		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000073.1	67	459	-	WP_228489713.1	WP_228489713.1		hypothetical protein			AFI95_RS35435	393	130	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000074.1	138	457	+							AFI95_RS33520	320		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000074.1	138	457	+	WP_136200065.1	WP_136200065.1		DUF4158 domain-containing protein			AFI95_RS33520	320	107	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000076.1	1	244	+							AFI95_RS05170	244		partial;old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01008
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000076.1	1	244	+	WP_040145631.1	WP_040145631.1		phosphopantetheine-binding protein			AFI95_RS05170	244	80	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000076.1	246	454	+							AFI95_RS05175	209		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000076.1	246	454	+	WP_153605872.1	WP_153605872.1		hypothetical protein			AFI95_RS05175	209	70	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	1	989	-							AFI95_RS05180	989		partial
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	1	989	-	WP_194840082.1	WP_194840082.1		transposase			AFI95_RS05180	989	330	partial
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	1291	2424	-							AFI95_RS05185	1134		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01010
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	1291	2424	-	WP_025297965.1	WP_025297965.1		class C beta-lactamase			AFI95_RS05185	1134	377	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	2707	4188	-							AFI95_RS05190	1482		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01011
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	2707	4188	-	WP_228489977.1	WP_228489977.1		transposase			AFI95_RS05190	1482	493	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	4297	4491	+							AFI95_RS05195	195		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01012
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	4297	4491	+	WP_019186234.1	WP_019186234.1		hypothetical protein			AFI95_RS05195	195	64	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	4701	5294	+							AFI95_RS05200	594		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01013
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	4701	5294	+	WP_201265984.1	WP_201265984.1		L,D-transpeptidase			AFI95_RS05200	594	197	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	5578	6498	-							AFI95_RS05205	921		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01014
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	5578	6498	-	WP_025297949.1	WP_025297949.1		ABC transporter permease			AFI95_RS05205	921	306	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	6549	7043	-					radC		AFI95_RS05210	495		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01015
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	6549	7043	-	WP_013982142.1	WP_013982142.1		DNA repair protein RadC	radC		AFI95_RS05210	495	164	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	7239	7982	-							AFI95_RS05215	744		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01016
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	7239	7982	-	WP_025297950.1	WP_025297950.1		thioredoxin domain-containing protein			AFI95_RS05215	744	247	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	7996	10884	-							AFI95_RS05220	2889		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01017
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	7996	10884	-	WP_025297951.1	WP_025297951.1		conjugative transfer ATPase			AFI95_RS05220	2889	962	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	10884	11318	-							AFI95_RS05225	435		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01018
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	10884	11318	-	WP_023109297.1	WP_023109297.1		TIGR03751 family conjugal transfer lipoprotein			AFI95_RS05225	435	144	
gene	protein_coding	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	11299	12732	-							AFI95_RS05230	1434		old_locus_tag=PAERUG_E11_London_26_VIM_2_06_13_01019
CDS	with_protein	GCF_001181725.1	Primary Assembly	unplaced scaffold		NZ_CVVM01000077.1	11299	12732	-	WP_025298038.1	WP_025298038.1		TIGR03752 family integrating conjugative element protein			AFI95_RS05230	1434	477	
