# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	505309	506913	+							BQ5347_RS02370	1605		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	505309	506913	+	WP_075576171.1	WP_075576171.1		TIGR04141 family sporadically distributed protein			BQ5347_RS02370	1605	534	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507028	507207	+							BQ5347_RS02375	180		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507028	507207	+	WP_075576172.1	WP_075576172.1		hypothetical protein			BQ5347_RS02375	180	59	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507373	507732	+							BQ5347_RS10245	360		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507373	507732	+	WP_147556154.1	WP_147556154.1		hypothetical protein			BQ5347_RS10245	360	119	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507857	508693	+							BQ5347_RS10250	837		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	507857	508693	+	WP_147556156.1	WP_147556156.1		hypothetical protein			BQ5347_RS10250	837	278	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	508814	509140	+							BQ5347_RS02380	327		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	508814	509140	+	WP_075576173.1	WP_075576173.1		HIRAN domain-containing protein			BQ5347_RS02380	327	108	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	509350	510105	+							BQ5347_RS02385	756		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	509350	510105	+	WP_075576174.1	WP_075576174.1		MBL fold metallo-hydrolase			BQ5347_RS02385	756	251	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	510089	510880	+							BQ5347_RS02390	792		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	510089	510880	+	WP_075576175.1	WP_075576175.1		ADP-ribosylglycohydrolase family protein			BQ5347_RS02390	792	263	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	511321	511479	+							BQ5347_RS10255	159		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	511321	511479	+	WP_157886219.1	WP_157886219.1		hypothetical protein			BQ5347_RS10255	159	52	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	511608	512414	+							BQ5347_RS02395	807		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	511608	512414	+	WP_075576176.1	WP_075576176.1		Cof-type HAD-IIB family hydrolase			BQ5347_RS02395	807	268	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	512422	513183	+							BQ5347_RS02400	762		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	512422	513183	+	WP_147556158.1	WP_147556158.1		hypothetical protein			BQ5347_RS02400	762	253	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	513237	513770	-							BQ5347_RS02405	534		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	513237	513770	-	WP_075576178.1	WP_075576178.1		biotin transporter BioY			BQ5347_RS02405	534	177	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	513902	514837	+							BQ5347_RS02410	936		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	513902	514837	+	WP_075576179.1	WP_075576179.1		SMI1/KNR4 family protein			BQ5347_RS02410	936	311	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	514849	515331	+							BQ5347_RS02415	483		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	514849	515331	+	WP_147556160.1	WP_147556160.1		hypothetical protein			BQ5347_RS02415	483	160	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	515318	516076	+							BQ5347_RS02420	759		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	515318	516076	+	WP_075576181.1	WP_075576181.1		hypothetical protein			BQ5347_RS02420	759	252	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	516293	517507	+					dpaL		BQ5347_RS02425	1215		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	516293	517507	+	WP_075576182.1	WP_075576182.1		diaminopropionate ammonia-lyase	dpaL		BQ5347_RS02425	1215	404	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	517580	518986	+							BQ5347_RS02430	1407		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	517580	518986	+	WP_172621322.1	WP_172621322.1		YgeY family selenium metabolism-linked hydrolase			BQ5347_RS02430	1407	468	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	519089	520291	+					ygeW		BQ5347_RS02435	1203		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	519089	520291	+	WP_075576183.1	WP_075576183.1		knotted carbamoyltransferase YgeW	ygeW		BQ5347_RS02435	1203	400	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	520419	521360	+					arcC		BQ5347_RS02440	942		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	520419	521360	+	WP_075576184.1	WP_075576184.1		carbamate kinase	arcC		BQ5347_RS02440	942	313	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	521391	522353	+							BQ5347_RS02445	963		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	521391	522353	+	WP_075576185.1	WP_075576185.1		NTP transferase domain-containing protein			BQ5347_RS02445	963	320	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	522368	523741	+					hydA		BQ5347_RS02450	1374		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	522368	523741	+	WP_075576186.1	WP_075576186.1		dihydropyrimidinase	hydA		BQ5347_RS02450	1374	457	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	523796	524182	+							BQ5347_RS02455	387		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	523796	524182	+	WP_075576187.1	WP_075576187.1		Rid family detoxifying hydrolase			BQ5347_RS02455	387	128	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524336	524437	-							BQ5347_RS10520	102		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524336	524437	-	WP_231959109.1	WP_231959109.1		helix-turn-helix domain-containing protein			BQ5347_RS10520	102	33	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524489	524851	+							BQ5347_RS10525	363		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524489	524851	+	WP_231959110.1	WP_231959110.1		GRP family sugar transporter			BQ5347_RS10525	363	120	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524888	525679	+							BQ5347_RS02470	792		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	524888	525679	+	WP_075576188.1	WP_075576188.1		SDR family oxidoreductase			BQ5347_RS02470	792	263	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	525753	526763	-							BQ5347_RS02475	1011		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	525753	526763	-	WP_157886220.1	WP_157886220.1		helix-turn-helix domain-containing protein			BQ5347_RS02475	1011	336	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	526753	527466	-					yqeC		BQ5347_RS02480	714		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	526753	527466	-	WP_075576189.1	WP_075576189.1		putative selenium-dependent hydroxylase accessory protein YqeC	yqeC		BQ5347_RS02480	714	237	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	527585	528217	+					yedF		BQ5347_RS02485	633		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	527585	528217	+	WP_197675677.1	WP_197675677.1		sulfurtransferase-like selenium metabolism protein YedF	yedF		BQ5347_RS02485	633	210	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	528221	528481	+							BQ5347_RS02490	261		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	528221	528481	+	WP_231959046.1	WP_231959046.1		DUF3343 domain-containing protein			BQ5347_RS02490	261	86	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	528538	529686	+							BQ5347_RS02495	1149		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	528538	529686	+	WP_075576190.1	WP_075576190.1		aminotransferase class V-fold PLP-dependent enzyme			BQ5347_RS02495	1149	382	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	530151	532025	+							BQ5347_RS02500	1875		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	530151	532025	+	WP_075576191.1	WP_075576191.1		EF2563 family selenium-dependent molybdenum hydroxylase system protein			BQ5347_RS02500	1875	624	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	532022	532897	+					modA		BQ5347_RS02505	876		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	532022	532897	+	WP_075576192.1	WP_075576192.1		molybdate ABC transporter substrate-binding protein	modA		BQ5347_RS02505	876	291	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	532925	533620	+					modB		BQ5347_RS02510	696		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	532925	533620	+	WP_075576193.1	WP_075576193.1		molybdate ABC transporter permease subunit	modB		BQ5347_RS02510	696	231	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	533617	534717	+							BQ5347_RS02515	1101		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	533617	534717	+	WP_075576194.1	WP_075576194.1		ATP-binding cassette domain-containing protein			BQ5347_RS02515	1101	366	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	534710	535678	+					moaA		BQ5347_RS02520	969		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	534710	535678	+	WP_075576195.1	WP_075576195.1		GTP 3',8-cyclase MoaA	moaA		BQ5347_RS02520	969	322	
gene	pseudogene	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	535662	536156	+					moaC		BQ5347_RS10530	495		partial;pseudo
CDS	without_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	535662	536156	+				cyclic pyranopterin monophosphate synthase MoaC	moaC		BQ5347_RS10530	495		partial;pseudo
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	536307	536612	+							BQ5347_RS10535	306		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	536307	536612	+	WP_231959111.1	WP_231959111.1		MOSC domain-containing protein			BQ5347_RS10535	306	101	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	536609	537661	+							BQ5347_RS02530	1053		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	536609	537661	+	WP_075576197.1	WP_075576197.1		molybdopterin-binding protein			BQ5347_RS02530	1053	350	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	537664	538161	+							BQ5347_RS02535	498		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	537664	538161	+	WP_075576198.1	WP_075576198.1		MogA/MoaB family molybdenum cofactor biosynthesis protein			BQ5347_RS02535	498	165	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	538184	539332	-							BQ5347_RS02540	1149		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	538184	539332	-	WP_075576199.1	WP_075576199.1		hypothetical protein			BQ5347_RS02540	1149	382	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	539519	540244	-							BQ5347_RS02545	726		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	539519	540244	-	WP_075576200.1	WP_075576200.1		ABC-2 transporter permease			BQ5347_RS02545	726	241	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	540310	541035	-							BQ5347_RS02550	726		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	540310	541035	-	WP_075576201.1	WP_075576201.1		ABC-2 transporter permease			BQ5347_RS02550	726	241	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	541035	541922	-							BQ5347_RS02555	888		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	541035	541922	-	WP_075576202.1	WP_075576202.1		ABC transporter ATP-binding protein			BQ5347_RS02555	888	295	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	541974	542342	-							BQ5347_RS02560	369		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	541974	542342	-	WP_075576203.1	WP_075576203.1		GntR family transcriptional regulator			BQ5347_RS02560	369	122	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	542545	543570	-							BQ5347_RS02565	1026		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	542545	543570	-	WP_075576204.1	WP_075576204.1		AraC family transcriptional regulator			BQ5347_RS02565	1026	341	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	543715	545550	+							BQ5347_RS02570	1836		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	543715	545550	+	WP_075576205.1	WP_075576205.1		ATP-binding cassette domain-containing protein			BQ5347_RS02570	1836	611	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	545550	547325	+							BQ5347_RS02575	1776		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	545550	547325	+	WP_075576206.1	WP_075576206.1		ABC transporter ATP-binding protein/permease			BQ5347_RS02575	1776	591	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	547512	549269	+							BQ5347_RS02580	1758		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	547512	549269	+	WP_075576207.1	WP_075576207.1		ABC transporter ATP-binding protein/permease			BQ5347_RS02580	1758	585	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	549290	550915	+					cydC		BQ5347_RS02585	1626		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	549290	550915	+	WP_075576208.1	WP_075576208.1		thiol reductant ABC exporter subunit CydC	cydC		BQ5347_RS02585	1626	541	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	550915	551280	+							BQ5347_RS02590	366		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	550915	551280	+	WP_075576209.1	WP_075576209.1		nitrous oxide-stimulated promoter family protein			BQ5347_RS02590	366	121	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	551277	551657	+							BQ5347_RS02595	381		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	551277	551657	+	WP_075576210.1	WP_075576210.1		YbaN family protein			BQ5347_RS02595	381	126	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	551773	552405	+							BQ5347_RS02600	633		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	551773	552405	+	WP_075576211.1	WP_075576211.1		hypothetical protein			BQ5347_RS02600	633	210	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	552586	553476	-							BQ5347_RS02605	891		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	552586	553476	-	WP_075576212.1	WP_075576212.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			BQ5347_RS02605	891	296	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	553473	554108	-							BQ5347_RS02610	636		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	553473	554108	-	WP_075576213.1	WP_075576213.1		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein			BQ5347_RS02610	636	211	
gene	pseudogene	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	554304	554663	+							BQ5347_RS10070	360		partial;pseudo
CDS	without_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	554304	554663	+				ATP-binding cassette domain-containing protein			BQ5347_RS10070	360		partial;pseudo
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	554754	555458	-							BQ5347_RS02625	705		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	554754	555458	-	WP_075576215.1	WP_075576215.1		DNA alkylation repair protein			BQ5347_RS02625	705	234	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	555599	556102	+							BQ5347_RS02630	504		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	555599	556102	+	WP_075576216.1	WP_075576216.1		sigma-70 family RNA polymerase sigma factor			BQ5347_RS02630	504	167	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	556104	556862	+							BQ5347_RS02635	759		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	556104	556862	+	WP_075576217.1	WP_075576217.1		hypothetical protein			BQ5347_RS02635	759	252	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	556887	557819	+							BQ5347_RS02640	933		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	556887	557819	+	WP_083551410.1	WP_083551410.1		ABC transporter ATP-binding protein			BQ5347_RS02640	933	310	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	557812	559077	+							BQ5347_RS02645	1266		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	557812	559077	+	WP_075576218.1	WP_075576218.1		ABC transporter permease subunit			BQ5347_RS02645	1266	421	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	559159	560067	-							BQ5347_RS02650	909		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	559159	560067	-	WP_075576219.1	WP_075576219.1		ROK family protein			BQ5347_RS02650	909	302	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	560094	560864	-							BQ5347_RS02655	771		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	560094	560864	-	WP_075576220.1	WP_075576220.1		GntR family transcriptional regulator			BQ5347_RS02655	771	256	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	561173	562573	+							BQ5347_RS02660	1401		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	561173	562573	+	WP_075576221.1	WP_075576221.1		glycoside hydrolase family 1 protein			BQ5347_RS02660	1401	466	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	562700	564094	+							BQ5347_RS02665	1395		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	562700	564094	+	WP_075576222.1	WP_075576222.1		PTS transporter subunit EIIC			BQ5347_RS02665	1395	464	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	564339	564641	+							BQ5347_RS02670	303		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	564339	564641	+	WP_075576223.1	WP_075576223.1		PTS sugar transporter subunit IIB			BQ5347_RS02670	303	100	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	564659	565003	+							BQ5347_RS02675	345		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	564659	565003	+	WP_197675678.1	WP_197675678.1		PTS lactose/cellobiose transporter subunit IIA			BQ5347_RS02675	345	114	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	565114	565497	+							BQ5347_RS02680	384		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	565114	565497	+	WP_075576224.1	WP_075576224.1		MmcQ/YjbR family DNA-binding protein			BQ5347_RS02680	384	127	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	565580	566041	+							BQ5347_RS02685	462		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	565580	566041	+	WP_075576225.1	WP_075576225.1		helix-turn-helix domain-containing protein			BQ5347_RS02685	462	153	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	566054	566560	+							BQ5347_RS02690	507		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	566054	566560	+	WP_075576226.1	WP_075576226.1		DUF188 domain-containing protein			BQ5347_RS02690	507	168	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	566608	566991	-							BQ5347_RS02695	384		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	566608	566991	-	WP_075576227.1	WP_075576227.1		DUF3795 domain-containing protein			BQ5347_RS02695	384	127	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	567068	567814	+							BQ5347_RS02700	747		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	567068	567814	+	WP_075576228.1	WP_075576228.1		GyrI-like domain-containing protein			BQ5347_RS02700	747	248	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	567826	568938	-							BQ5347_RS02705	1113		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	567826	568938	-	WP_075576229.1	WP_075576229.1		DUF1648 domain-containing protein			BQ5347_RS02705	1113	370	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	568928	569413	-							BQ5347_RS02710	486		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	568928	569413	-	WP_231959047.1	WP_231959047.1		GntR family transcriptional regulator			BQ5347_RS02710	486	161	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	569484	570227	+							BQ5347_RS02715	744		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	569484	570227	+	WP_075576230.1	WP_075576230.1		ABC transporter ATP-binding protein			BQ5347_RS02715	744	247	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	570258	570566	+							BQ5347_RS02720	309		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	570258	570566	+	WP_075576231.1	WP_075576231.1		DUF1648 domain-containing protein			BQ5347_RS02720	309	102	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	570572	572239	+							BQ5347_RS02725	1668		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	570572	572239	+	WP_075576232.1	WP_075576232.1		hypothetical protein			BQ5347_RS02725	1668	555	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	572433	572594	+							BQ5347_RS10075	162		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	572433	572594	+	WP_083551414.1	WP_083551414.1		helix-turn-helix domain-containing protein			BQ5347_RS10075	162	53	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	572880	573179	+							BQ5347_RS02735	300		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	572880	573179	+	WP_075576233.1	WP_075576233.1		hypothetical protein			BQ5347_RS02735	300	99	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	573384	577619	+							BQ5347_RS02740	4236		
CDS	with_protein	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	573384	577619	+	WP_075576234.1	WP_075576234.1		hypothetical protein			BQ5347_RS02740	4236	1411	
gene	protein_coding	GCF_900119915.1	Primary Assembly	chromosome	contig00001	NZ_LT635455.1	577671	578063	+							BQ5347_RS02745	393		
