# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	287254	288663	+					leuC		RXYL_RS01410	1410		old_locus_tag=Rxyl_0278
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	287254	288663	+	WP_011563272.1	WP_011563272.1		3-isopropylmalate dehydratase large subunit	leuC		RXYL_RS01410	1410	469	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	288664	289251	+					leuD		RXYL_RS01415	588		old_locus_tag=Rxyl_0279
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	288664	289251	+	WP_011563273.1	WP_011563273.1		3-isopropylmalate dehydratase small subunit	leuD		RXYL_RS01415	588	195	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	289269	289859	-							RXYL_RS01420	591		old_locus_tag=Rxyl_0280
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	289269	289859	-	WP_011563274.1	WP_011563274.1		TetR family transcriptional regulator C-terminal domain-containing protein			RXYL_RS01420	591	196	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	289947	290264	+							RXYL_RS01425	318		old_locus_tag=Rxyl_0281
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	289947	290264	+	WP_011563275.1	WP_011563275.1		multidrug efflux SMR transporter			RXYL_RS01425	318	105	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	290468	291385	+							RXYL_RS01430	918		old_locus_tag=Rxyl_0282
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	290468	291385	+	WP_011563276.1	WP_011563276.1		LLM class F420-dependent oxidoreductase			RXYL_RS01430	918	305	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	291382	292206	-							RXYL_RS01435	825		old_locus_tag=Rxyl_0283
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	291382	292206	-	WP_011563277.1	WP_011563277.1		DUF427 domain-containing protein			RXYL_RS01435	825	274	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	292334	293428	+							RXYL_RS01440	1095		old_locus_tag=Rxyl_0284
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	292334	293428	+	WP_011563278.1	WP_011563278.1		hypothetical protein			RXYL_RS01440	1095	364	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	294628	295965	-							RXYL_RS01445	1338		old_locus_tag=Rxyl_0286
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	294628	295965	-	WP_011563280.1	WP_011563280.1		FAD-dependent oxidoreductase			RXYL_RS01445	1338	445	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	296085	296672	+							RXYL_RS01450	588		old_locus_tag=Rxyl_0287
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	296085	296672	+	WP_011563281.1	WP_011563281.1		methyltransferase domain-containing protein			RXYL_RS01450	588	195	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	296669	297307	+							RXYL_RS01455	639		old_locus_tag=Rxyl_0288
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	296669	297307	+	WP_011563282.1	WP_011563282.1		phosphatidylserine decarboxylase			RXYL_RS01455	639	212	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	297313	297861	+					pssA		RXYL_RS01460	549		old_locus_tag=Rxyl_0289
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	297313	297861	+	WP_232203538.1	WP_232203538.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		RXYL_RS01460	549	182	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	298025	298228	+							RXYL_RS01465	204		old_locus_tag=Rxyl_0290
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	298025	298228	+	WP_011563284.1	WP_011563284.1		cold-shock protein			RXYL_RS01465	204	67	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	298583	299500	+							RXYL_RS01470	918		old_locus_tag=Rxyl_0291
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	298583	299500	+	WP_156787585.1	WP_156787585.1		TerC/Alx family metal homeostasis membrane protein			RXYL_RS01470	918	305	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	299533	301887	+					mutS		RXYL_RS01475	2355		old_locus_tag=Rxyl_0292
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	299533	301887	+	WP_011563286.1	WP_011563286.1		DNA mismatch repair protein MutS	mutS		RXYL_RS01475	2355	784	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	301884	303482	+					mutL		RXYL_RS01480	1599		old_locus_tag=Rxyl_0293
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	301884	303482	+	WP_011563287.1	WP_011563287.1		DNA mismatch repair endonuclease MutL	mutL		RXYL_RS01480	1599	532	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	303479	303637	-							RXYL_RS17585	159		old_locus_tag=Rxyl_0294
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	303479	303637	-	WP_011563288.1	WP_011563288.1		hypothetical protein			RXYL_RS17585	159	52	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	303733	305364	+					ggt		RXYL_RS01485	1632		old_locus_tag=Rxyl_0295
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	303733	305364	+	WP_011563289.1	WP_011563289.1		gamma-glutamyltransferase	ggt		RXYL_RS01485	1632	543	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	305366	305842	+							RXYL_RS01490	477		old_locus_tag=Rxyl_0296
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	305366	305842	+	WP_011563290.1	WP_011563290.1		QueT transporter family protein			RXYL_RS01490	477	158	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	305916	307199	+							RXYL_RS01495	1284		old_locus_tag=Rxyl_0297
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	305916	307199	+	WP_011563291.1	WP_011563291.1		Nramp family divalent metal transporter			RXYL_RS01495	1284	427	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	307196	307819	-							RXYL_RS01500	624		old_locus_tag=Rxyl_0298
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	307196	307819	-	WP_011563292.1	WP_011563292.1		hypothetical protein			RXYL_RS01500	624	207	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	308023	310686	+							RXYL_RS01505	2664		old_locus_tag=Rxyl_0299
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	308023	310686	+	WP_198004877.1	WP_198004877.1		AAA family ATPase			RXYL_RS01505	2664	887	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	310750	311454	-							RXYL_RS01510	705		old_locus_tag=Rxyl_0300
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	310750	311454	-	WP_011563294.1	WP_011563294.1		glutathione binding-like protein			RXYL_RS01510	705	234	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	311532	313544	-					glgP		RXYL_RS01515	2013		old_locus_tag=Rxyl_0301
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	311532	313544	-	WP_041328028.1	WP_041328028.1		alpha-glucan family phosphorylase	glgP		RXYL_RS01515	2013	670	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	313672	315426	+							RXYL_RS17590	1755		old_locus_tag=Rxyl_0302
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	313672	315426	+	WP_011563296.1	WP_011563296.1		CHASE domain-containing protein			RXYL_RS17590	1755	584	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	315405	316088	-							RXYL_RS01525	684		old_locus_tag=Rxyl_0303
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	315405	316088	-	WP_011563297.1	WP_011563297.1		hypothetical protein			RXYL_RS01525	684	227	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	316256	316705	+							RXYL_RS01530	450		old_locus_tag=Rxyl_0304
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	316256	316705	+	WP_011563298.1	WP_011563298.1		hypothetical protein			RXYL_RS01530	450	149	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	316723	318075	-							RXYL_RS01535	1353		old_locus_tag=Rxyl_0305
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	316723	318075	-	WP_011563299.1	WP_011563299.1		TrpB-like pyridoxal phosphate-dependent enzyme			RXYL_RS01535	1353	450	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	318153	319823	-							RXYL_RS01540	1671		old_locus_tag=Rxyl_0306
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	318153	319823	-	WP_011563300.1	WP_011563300.1		5'-nucleotidase C-terminal domain-containing protein			RXYL_RS01540	1671	556	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	319836	320795	-							RXYL_RS01545	960		old_locus_tag=Rxyl_0307
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	319836	320795	-	WP_011563301.1	WP_011563301.1		glycerophosphodiester phosphodiesterase			RXYL_RS01545	960	319	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	320910	322472	-							RXYL_RS01550	1563		old_locus_tag=Rxyl_0308
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	320910	322472	-	WP_011563302.1	WP_011563302.1		alkaline phosphatase D family protein			RXYL_RS01550	1563	520	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	322484	324526	-							RXYL_RS01555	2043		old_locus_tag=Rxyl_0309
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	322484	324526	-	WP_011563303.1	WP_011563303.1		PhoX family phosphatase			RXYL_RS01555	2043	680	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	324761	326272	-							RXYL_RS01560	1512		old_locus_tag=Rxyl_0310
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	324761	326272	-	WP_156787588.1	WP_156787588.1		alkaline phosphatase D family protein			RXYL_RS01560	1512	503	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	326295	328904	-							RXYL_RS01565	2610		old_locus_tag=Rxyl_0311
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	326295	328904	-	WP_011563305.1	WP_011563305.1		glycogen debranching protein			RXYL_RS01565	2610	869	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	328980	330746	-							RXYL_RS01570	1767		old_locus_tag=Rxyl_0312
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	328980	330746	-	WP_011563306.1	WP_011563306.1		S9 family peptidase			RXYL_RS01570	1767	588	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	330934	331299	+							RXYL_RS01575	366		old_locus_tag=Rxyl_0313
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	330934	331299	+	WP_011563307.1	WP_011563307.1		septal ring lytic transglycosylase RlpA family protein			RXYL_RS01575	366	121	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	331629	333569	+							RXYL_RS01580	1941		old_locus_tag=Rxyl_0314
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	331629	333569	+	WP_011563308.1	WP_011563308.1		alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase			RXYL_RS01580	1941	646	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	333566	336931	+					treS		RXYL_RS01585	3366		old_locus_tag=Rxyl_0315
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	333566	336931	+	WP_011563309.1	WP_011563309.1		maltose alpha-D-glucosyltransferase	treS		RXYL_RS01585	3366	1121	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	336928	339096	+					glgB		RXYL_RS01590	2169		old_locus_tag=Rxyl_0316
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	336928	339096	+	WP_011563310.1	WP_011563310.1		1,4-alpha-glucan branching protein GlgB	glgB		RXYL_RS01590	2169	722	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	339187	341334	+					glgX		RXYL_RS01595	2148		old_locus_tag=Rxyl_0317
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	339187	341334	+	WP_011563311.1	WP_011563311.1		glycogen debranching protein GlgX	glgX		RXYL_RS01595	2148	715	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	341331	343145	+					treZ		RXYL_RS01600	1815		old_locus_tag=Rxyl_0318
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	341331	343145	+	WP_011563312.1	WP_011563312.1		malto-oligosyltrehalose trehalohydrolase	treZ		RXYL_RS01600	1815	604	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	343142	345883	+					treY		RXYL_RS01605	2742		old_locus_tag=Rxyl_0319
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	343142	345883	+	WP_011563313.1	WP_011563313.1		malto-oligosyltrehalose synthase	treY		RXYL_RS01605	2742	913	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	346098	346559	+							RXYL_RS01610	462		old_locus_tag=Rxyl_0320
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	346098	346559	+	WP_011563314.1	WP_011563314.1		hypothetical protein			RXYL_RS01610	462	153	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	346709	347332	+							RXYL_RS01615	624		old_locus_tag=Rxyl_0321
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	346709	347332	+	WP_041328031.1	WP_041328031.1		methyltransferase domain-containing protein			RXYL_RS01615	624	207	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	347310	347708	-							RXYL_RS01620	399		old_locus_tag=Rxyl_0322
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	347310	347708	-	WP_156787589.1	WP_156787589.1		hypothetical protein			RXYL_RS01620	399	132	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	347745	348041	-							RXYL_RS01625	297		old_locus_tag=Rxyl_0323
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	347745	348041	-	WP_011563317.1	WP_011563317.1		hypothetical protein			RXYL_RS01625	297	98	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	348184	348999	+							RXYL_RS01630	816		old_locus_tag=Rxyl_0324
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	348184	348999	+	WP_011563318.1	WP_011563318.1		SDR family NAD(P)-dependent oxidoreductase			RXYL_RS01630	816	271	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	349038	349970	-							RXYL_RS01635	933		old_locus_tag=Rxyl_0325
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	349038	349970	-	WP_011563319.1	WP_011563319.1		dihydrodipicolinate synthase family protein			RXYL_RS01635	933	310	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	349951	350955	-							RXYL_RS01640	1005		old_locus_tag=Rxyl_0326
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	349951	350955	-	WP_198004878.1	WP_198004878.1		nucleoside recognition domain-containing protein			RXYL_RS01640	1005	334	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	350965	352986	-					ligA		RXYL_RS01645	2022		old_locus_tag=Rxyl_0327
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	350965	352986	-	WP_041328032.1	WP_041328032.1		NAD-dependent DNA ligase LigA	ligA		RXYL_RS01645	2022	673	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	353035	353514	-							RXYL_RS01650	480		old_locus_tag=Rxyl_0328
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	353035	353514	-	WP_011563322.1	WP_011563322.1		protease complex subunit PrcB family protein			RXYL_RS01650	480	159	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	353573	354160	+							RXYL_RS01655	588		old_locus_tag=Rxyl_0329
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	353573	354160	+	WP_041328033.1	WP_041328033.1		hypothetical protein			RXYL_RS01655	588	195	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	354157	354471	-							RXYL_RS01660	315		old_locus_tag=Rxyl_0330
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	354157	354471	-	WP_011563324.1	WP_011563324.1		PRC-barrel domain-containing protein			RXYL_RS01660	315	104	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	354528	355511	+							RXYL_RS01665	984		old_locus_tag=Rxyl_0331
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	354528	355511	+	WP_041328034.1	WP_041328034.1		hypothetical protein			RXYL_RS01665	984	327	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	355629	356372	+							RXYL_RS01670	744		old_locus_tag=Rxyl_0332
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	355629	356372	+	WP_041328035.1	WP_041328035.1		PspA/IM30 family protein			RXYL_RS01670	744	247	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	356365	357156	+							RXYL_RS01675	792		old_locus_tag=Rxyl_0333
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	356365	357156	+	WP_011563327.1	WP_011563327.1		hypothetical protein			RXYL_RS01675	792	263	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	357153	357806	+							RXYL_RS01680	654		old_locus_tag=Rxyl_0334
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	357153	357806	+	WP_011563328.1	WP_011563328.1		hypothetical protein			RXYL_RS01680	654	217	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	357803	358264	+							RXYL_RS16155	462		old_locus_tag=Rxyl_0335
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	357803	358264	+	WP_011563329.1	WP_011563329.1		J domain-containing protein			RXYL_RS16155	462	153	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	358369	359760	+							RXYL_RS01690	1392		old_locus_tag=Rxyl_0336
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	358369	359760	+	WP_011563330.1	WP_011563330.1		selenium-binding family protein			RXYL_RS01690	1392	463	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	359757	360392	+							RXYL_RS01695	636		old_locus_tag=Rxyl_0337
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	359757	360392	+	WP_011563331.1	WP_011563331.1		hypothetical protein			RXYL_RS01695	636	211	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	360389	361012	-							RXYL_RS01700	624		old_locus_tag=Rxyl_0338
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	360389	361012	-	WP_011563332.1	WP_011563332.1		sortase			RXYL_RS01700	624	207	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	361061	361894	+							RXYL_RS01705	834		old_locus_tag=Rxyl_0339
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	361061	361894	+	WP_011563333.1	WP_011563333.1		tyrosine-type recombinase/integrase			RXYL_RS01705	834	277	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	361959	362288	+							RXYL_RS01710	330		old_locus_tag=Rxyl_0340
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	361959	362288	+	WP_011563334.1	WP_011563334.1		hypothetical protein			RXYL_RS01710	330	109	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	362408	366877	+					gltB		RXYL_RS01715	4470		old_locus_tag=Rxyl_0341
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	362408	366877	+	WP_011563335.1	WP_011563335.1		glutamate synthase large subunit	gltB		RXYL_RS01715	4470	1489	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	366877	368304	+							RXYL_RS01720	1428		old_locus_tag=Rxyl_0342
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	366877	368304	+	WP_011563336.1	WP_011563336.1		glutamate synthase subunit beta			RXYL_RS01720	1428	475	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	368305	370032	-							RXYL_RS16160	1728		old_locus_tag=Rxyl_0343
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	368305	370032	-	WP_011563337.1	WP_011563337.1		methyltransferase domain-containing protein			RXYL_RS16160	1728	575	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	370149	370697	+							RXYL_RS01730	549		old_locus_tag=Rxyl_0344
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	370149	370697	+	WP_198004879.1	WP_198004879.1		LemA family protein			RXYL_RS01730	549	182	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	370702	371661	+							RXYL_RS01735	960		old_locus_tag=Rxyl_0345
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	370702	371661	+	WP_011563339.1	WP_011563339.1		M48 family metallopeptidase			RXYL_RS01735	960	319	
gene	tRNA	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	371715	371785	+							RXYL_RS01740	71		old_locus_tag=Rxyl_R0005
tRNA		GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	371715	371785	+				tRNA-Gln			RXYL_RS01740	71		anticodon=CTG
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	372049	372819	-							RXYL_RS01745	771		old_locus_tag=Rxyl_0346
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	372049	372819	-	WP_011563340.1	WP_011563340.1		SDR family oxidoreductase			RXYL_RS01745	771	256	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	372838	373440	-							RXYL_RS01750	603		old_locus_tag=Rxyl_0347
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	372838	373440	-	WP_011563341.1	WP_011563341.1		TetR family transcriptional regulator			RXYL_RS01750	603	200	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	373811	374773	+							RXYL_RS01755	963		old_locus_tag=Rxyl_0348
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	373811	374773	+	WP_041328544.1	WP_041328544.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			RXYL_RS01755	963	320	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	374792	375784	+							RXYL_RS01760	993		old_locus_tag=Rxyl_0349
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	374792	375784	+	WP_011563343.1	WP_011563343.1		alpha-ketoacid dehydrogenase subunit beta			RXYL_RS01760	993	330	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	375803	376993	+							RXYL_RS01765	1191		old_locus_tag=Rxyl_0350
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	375803	376993	+	WP_011563344.1	WP_011563344.1		2-oxo acid dehydrogenase subunit E2			RXYL_RS01765	1191	396	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	377024	378082	+							RXYL_RS01770	1059		old_locus_tag=Rxyl_0351
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	377024	378082	+	WP_198004880.1	WP_198004880.1		zinc-binding dehydrogenase			RXYL_RS01770	1059	352	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	378084	378896	+							RXYL_RS01775	813		old_locus_tag=Rxyl_0352
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	378084	378896	+	WP_011563346.1	WP_011563346.1		cyclase family protein			RXYL_RS01775	813	270	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	378906	380468	+							RXYL_RS01780	1563		old_locus_tag=Rxyl_0353
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	378906	380468	+	WP_011563347.1	WP_011563347.1		long-chain fatty acid--CoA ligase			RXYL_RS01780	1563	520	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	380534	380947	-							RXYL_RS01785	414		old_locus_tag=Rxyl_0354
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	380534	380947	-	WP_011563348.1	WP_011563348.1		nuclear transport factor 2 family protein			RXYL_RS01785	414	137	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	380944	382275	-							RXYL_RS01790	1332		old_locus_tag=Rxyl_0355
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	380944	382275	-	WP_156787804.1	WP_156787804.1		FAD-binding protein			RXYL_RS01790	1332	443	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	382349	383044	-							RXYL_RS01795	696		old_locus_tag=Rxyl_0356
CDS	with_protein	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	382349	383044	-	WP_156787591.1	WP_156787591.1		aspartate/glutamate racemase family protein			RXYL_RS01795	696	231	
gene	protein_coding	GCF_000014185.1	Primary Assembly	chromosome		NC_008148.1	383047	384411	-							RXYL_RS01800	1365		old_locus_tag=Rxyl_0357
