# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396011	396083	+							AFER_RS01990	73		old_locus_tag=Afer_R0013
tRNA		GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396011	396083	+				tRNA-Trp			AFER_RS01990	73		anticodon=CCA
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396162	396422	+					secE		AFER_RS11465	261		old_locus_tag=Afer_0385
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396162	396422	+	WP_015797854.1	WP_015797854.1		preprotein translocase subunit SecE	secE		AFER_RS11465	261	86	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396466	397197	+					nusG		AFER_RS02000	732		old_locus_tag=Afer_0386
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	396466	397197	+	WP_015797855.1	WP_015797855.1		transcription termination/antitermination protein NusG	nusG		AFER_RS02000	732	243	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	397324	397755	+					rplK		AFER_RS02005	432		old_locus_tag=Afer_0387
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	397324	397755	+	WP_015797856.1	WP_015797856.1		50S ribosomal protein L11	rplK		AFER_RS02005	432	143	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	397781	398506	+					rplA		AFER_RS02010	726		old_locus_tag=Afer_0388
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	397781	398506	+	WP_015797857.1	WP_015797857.1		50S ribosomal protein L1	rplA		AFER_RS02010	726	241	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	398655	399179	+					rplJ		AFER_RS02015	525		old_locus_tag=Afer_0389
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	398655	399179	+	WP_015797858.1	WP_015797858.1		50S ribosomal protein L10	rplJ		AFER_RS02015	525	174	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	399213	399599	+					rplL		AFER_RS02020	387		old_locus_tag=Afer_0390
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	399213	399599	+	WP_015797859.1	WP_015797859.1		50S ribosomal protein L7/L12	rplL		AFER_RS02020	387	128	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	399848	403393	+					rpoB		AFER_RS02025	3546		old_locus_tag=Afer_0391
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	399848	403393	+	WP_015797860.1	WP_015797860.1		DNA-directed RNA polymerase subunit beta	rpoB		AFER_RS02025	3546	1181	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	403393	407256	+							AFER_RS02030	3864		old_locus_tag=Afer_0392
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	403393	407256	+	WP_015797861.1	WP_015797861.1		DNA-directed RNA polymerase subunit beta'			AFER_RS02030	3864	1287	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	407427	407798	+					rpsL		AFER_RS02035	372		old_locus_tag=Afer_0393
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	407427	407798	+	WP_015797862.1	WP_015797862.1		30S ribosomal protein S12	rpsL		AFER_RS02035	372	123	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	407802	408272	+					rpsG		AFER_RS02040	471		old_locus_tag=Afer_0394
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	407802	408272	+	WP_015797863.1	WP_015797863.1		30S ribosomal protein S7	rpsG		AFER_RS02040	471	156	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	408289	410376	+					fusA		AFER_RS02045	2088		old_locus_tag=Afer_0395
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	408289	410376	+	WP_015797864.1	WP_015797864.1		elongation factor G	fusA		AFER_RS02045	2088	695	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	410452	411639	+					tuf		AFER_RS02050	1188		old_locus_tag=Afer_0396
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	410452	411639	+	WP_015797865.1	WP_015797865.1		elongation factor Tu	tuf		AFER_RS02050	1188	395	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	411720	412046	+					rpsJ		AFER_RS02055	327		old_locus_tag=Afer_0397
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	411720	412046	+	WP_015797866.1	WP_015797866.1		30S ribosomal protein S10	rpsJ		AFER_RS02055	327	108	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	412223	412864	+					rplC		AFER_RS02060	642		old_locus_tag=Afer_0398
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	412223	412864	+	WP_015797867.1	WP_015797867.1		50S ribosomal protein L3	rplC		AFER_RS02060	642	213	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	412865	413509	+					rplD		AFER_RS02065	645		old_locus_tag=Afer_0399
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	412865	413509	+	WP_015797868.1	WP_015797868.1		50S ribosomal protein L4	rplD		AFER_RS02065	645	214	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	413506	413802	+					rplW		AFER_RS02070	297		old_locus_tag=Afer_0400
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	413506	413802	+	WP_015797869.1	WP_015797869.1		50S ribosomal protein L23	rplW		AFER_RS02070	297	98	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	413806	414642	+					rplB		AFER_RS02075	837		old_locus_tag=Afer_0401
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	413806	414642	+	WP_015797870.1	WP_015797870.1		50S ribosomal protein L2	rplB		AFER_RS02075	837	278	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	414646	414927	+					rpsS		AFER_RS02080	282		old_locus_tag=Afer_0402
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	414646	414927	+	WP_015797871.1	WP_015797871.1		30S ribosomal protein S19	rpsS		AFER_RS02080	282	93	
gene	pseudogene	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	414966	415277	+					rplV		AFER_RS12625	312		partial;pseudo
CDS	without_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	414966	415277	+				50S ribosomal protein L22	rplV		AFER_RS12625	312		partial;pseudo
gene	pseudogene	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	415587	416213	+					rpsC		AFER_RS02090	627		partial;pseudo;old_locus_tag=Afer_0404
CDS	without_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	415587	416213	+				30S ribosomal protein S3	rpsC		AFER_RS02090	627		partial;pseudo
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	416456	416893	+					rplP		AFER_RS02095	438		old_locus_tag=Afer_0405
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	416456	416893	+	WP_015797874.1	WP_015797874.1		50S ribosomal protein L16	rplP		AFER_RS02095	438	145	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	416890	417126	+					rpmC		AFER_RS02100	237		old_locus_tag=Afer_0406
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	416890	417126	+	WP_015797875.1	WP_015797875.1		50S ribosomal protein L29	rpmC		AFER_RS02100	237	78	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417192	417395	+					rpsQ		AFER_RS02105	204		old_locus_tag=Afer_0407
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417192	417395	+	WP_245526026.1	WP_245526026.1		30S ribosomal protein S17	rpsQ		AFER_RS02105	204	67	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417392	417760	+					rplN		AFER_RS02110	369		old_locus_tag=Afer_0408
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417392	417760	+	WP_015797877.1	WP_015797877.1		50S ribosomal protein L14	rplN		AFER_RS02110	369	122	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417761	418066	+					rplX		AFER_RS02115	306		old_locus_tag=Afer_0409
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	417761	418066	+	WP_015797878.1	WP_015797878.1		50S ribosomal protein L24	rplX		AFER_RS02115	306	101	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418066	418635	+					rplE		AFER_RS02120	570		old_locus_tag=Afer_0410
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418066	418635	+	WP_015797879.1	WP_015797879.1		50S ribosomal protein L5	rplE		AFER_RS02120	570	189	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418635	418820	+							AFER_RS02125	186		old_locus_tag=Afer_0411
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418635	418820	+	WP_015797880.1	WP_015797880.1		type Z 30S ribosomal protein S14			AFER_RS02125	186	61	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418833	419243	+					rpsH		AFER_RS02130	411		old_locus_tag=Afer_0412
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	418833	419243	+	WP_015797881.1	WP_015797881.1		30S ribosomal protein S8	rpsH		AFER_RS02130	411	136	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	419252	419791	+					rplF		AFER_RS02135	540		old_locus_tag=Afer_0413
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	419252	419791	+	WP_015797882.1	WP_015797882.1		50S ribosomal protein L6	rplF		AFER_RS02135	540	179	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	419802	420161	+					rplR		AFER_RS02140	360		old_locus_tag=Afer_0414
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	419802	420161	+	WP_015797883.1	WP_015797883.1		50S ribosomal protein L18	rplR		AFER_RS02140	360	119	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420162	420713	+					rpsE		AFER_RS02145	552		old_locus_tag=Afer_0415
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420162	420713	+	WP_015797884.1	WP_015797884.1		30S ribosomal protein S5	rpsE		AFER_RS02145	552	183	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420706	420897	+					rpmD		AFER_RS02150	192		old_locus_tag=Afer_0416
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420706	420897	+	WP_015797885.1	WP_015797885.1		50S ribosomal protein L30	rpmD		AFER_RS02150	192	63	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420897	421394	+					rplO		AFER_RS02155	498		old_locus_tag=Afer_0417
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	420897	421394	+	WP_245526027.1	WP_245526027.1		50S ribosomal protein L15	rplO		AFER_RS02155	498	165	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	421417	422712	+					secY		AFER_RS02160	1296		old_locus_tag=Afer_0418
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	421417	422712	+	WP_015797887.1	WP_015797887.1		preprotein translocase subunit SecY	secY		AFER_RS02160	1296	431	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	422713	423390	+							AFER_RS02165	678		old_locus_tag=Afer_0419
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	422713	423390	+	WP_015797888.1	WP_015797888.1		adenylate kinase			AFER_RS02165	678	225	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	423387	424142	+					map		AFER_RS02170	756		old_locus_tag=Afer_0420
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	423387	424142	+	WP_015797889.1	WP_015797889.1		type I methionyl aminopeptidase	map		AFER_RS02170	756	251	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424236	424460	+					infA		AFER_RS02175	225		old_locus_tag=Afer_0421
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424236	424460	+	WP_015797890.1	WP_015797890.1		translation initiation factor IF-1	infA		AFER_RS02175	225	74	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424535	424648	+					rpmJ		AFER_RS11470	114		old_locus_tag=Afer_0422
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424535	424648	+	WP_015797891.1	WP_015797891.1		50S ribosomal protein L36	rpmJ		AFER_RS11470	114	37	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424652	425029	+					rpsM		AFER_RS02180	378		old_locus_tag=Afer_0423
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	424652	425029	+	WP_015797892.1	WP_015797892.1		30S ribosomal protein S13	rpsM		AFER_RS02180	378	125	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	425195	425593	+					rpsK		AFER_RS02185	399		old_locus_tag=Afer_0424
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	425195	425593	+	WP_015797893.1	WP_015797893.1		30S ribosomal protein S11	rpsK		AFER_RS02185	399	132	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	425594	426220	+					rpsD		AFER_RS02190	627		old_locus_tag=Afer_0425
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	425594	426220	+	WP_015797894.1	WP_015797894.1		30S ribosomal protein S4	rpsD		AFER_RS02190	627	208	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	426281	427210	+							AFER_RS02195	930		old_locus_tag=Afer_0426
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	426281	427210	+	WP_245526013.1	WP_245526013.1		DNA-directed RNA polymerase subunit alpha			AFER_RS02195	930	309	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	427275	427568	+					rplQ		AFER_RS02200	294		old_locus_tag=Afer_0427
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	427275	427568	+	WP_143712062.1	WP_143712062.1		50S ribosomal protein L17	rplQ		AFER_RS02200	294	97	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	427642	428526	+							AFER_RS10750	885		old_locus_tag=Afer_0428
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	427642	428526	+	WP_015797897.1	WP_015797897.1		tRNA pseudouridine synthase			AFER_RS10750	885	294	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	428721	429185	+					rplM		AFER_RS02210	465		old_locus_tag=Afer_0429
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	428721	429185	+	WP_015797898.1	WP_015797898.1		50S ribosomal protein L13	rplM		AFER_RS02210	465	154	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	429182	429574	+					rpsI		AFER_RS02215	393		old_locus_tag=Afer_0430
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	429182	429574	+	WP_015797899.1	WP_015797899.1		30S ribosomal protein S9	rpsI		AFER_RS02215	393	130	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	429628	430902	+							AFER_RS02220	1275		old_locus_tag=Afer_0431
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	429628	430902	+	WP_245526014.1	WP_245526014.1		hypothetical protein			AFER_RS02220	1275	424	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	430963	432804	+					glmS		AFER_RS02225	1842		old_locus_tag=Afer_0432
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	430963	432804	+	WP_015797901.1	WP_015797901.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		AFER_RS02225	1842	613	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	432964	434064	-							AFER_RS02230	1101		old_locus_tag=Afer_0433
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	432964	434064	-	WP_015797902.1	WP_015797902.1		C4-dicarboxylate transporter/malic acid transport protein			AFER_RS02230	1101	366	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	434146	435108	+							AFER_RS02235	963		old_locus_tag=Afer_0434
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	434146	435108	+	WP_171788931.1	WP_171788931.1		LysR substrate-binding domain-containing protein			AFER_RS02235	963	320	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	435109	435474	+					acpS		AFER_RS02240	366		old_locus_tag=Afer_0435
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	435109	435474	+	WP_015797904.1	WP_015797904.1		holo-ACP synthase	acpS		AFER_RS02240	366	121	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	435558	437000	+							AFER_RS02245	1443		old_locus_tag=Afer_0436
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	435558	437000	+	WP_015797905.1	WP_015797905.1		NAD(P)H-hydrate dehydratase			AFER_RS02245	1443	480	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	436997	438088	+					alr		AFER_RS02250	1092		old_locus_tag=Afer_0437
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	436997	438088	+	WP_015797906.1	WP_015797906.1		alanine racemase	alr		AFER_RS02250	1092	363	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	438075	438644	+							AFER_RS02255	570		old_locus_tag=Afer_0438
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	438075	438644	+	WP_015797907.1	WP_015797907.1		uracil-DNA glycosylase			AFER_RS02255	570	189	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	438641	439102	+					tsaE		AFER_RS02260	462		old_locus_tag=Afer_0439
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	438641	439102	+	WP_015797908.1	WP_015797908.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		AFER_RS02260	462	153	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	439099	439746	+							AFER_RS02265	648		old_locus_tag=Afer_0440
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	439099	439746	+	WP_015797909.1	WP_015797909.1		peptidase M22			AFER_RS02265	648	215	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	439743	440246	+					rimI		AFER_RS02270	504		old_locus_tag=Afer_0441
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	439743	440246	+	WP_015797910.1	WP_015797910.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		AFER_RS02270	504	167	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	440243	441286	+					tsaD		AFER_RS02275	1044		old_locus_tag=Afer_0442
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	440243	441286	+	WP_015797911.1	WP_015797911.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		AFER_RS02275	1044	347	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	441360	441653	+					groES		AFER_RS02280	294		old_locus_tag=Afer_0443
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	441360	441653	+	WP_015797912.1	WP_015797912.1		co-chaperone GroES	groES		AFER_RS02280	294	97	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	441656	443290	+					groL		AFER_RS02285	1635		old_locus_tag=Afer_0444
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	441656	443290	+	WP_015797913.1	WP_015797913.1		chaperonin GroEL	groL		AFER_RS02285	1635	544	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	443590	444081	-							AFER_RS02290	492		old_locus_tag=Afer_0445
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	443590	444081	-	WP_015797914.1	WP_015797914.1		DUF1269 domain-containing protein			AFER_RS02290	492	163	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	444888	445208	+							AFER_RS02295	321		old_locus_tag=Afer_0446
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	444888	445208	+	WP_012784157.1	WP_012784157.1		transposase			AFER_RS02295	321	106	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	445208	446077	+							AFER_RS02300	870		old_locus_tag=Afer_0447
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	445208	446077	+	WP_012784158.1	WP_012784158.1		IS3 family transposase			AFER_RS02300	870	289	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	446083	446712	+							AFER_RS02305	630		old_locus_tag=Afer_0448
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	446083	446712	+	WP_143711911.1	WP_143711911.1		hypothetical protein			AFER_RS02305	630	209	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	446709	447626	+							AFER_RS02310	918		old_locus_tag=Afer_0449
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	446709	447626	+	WP_015797916.1	WP_015797916.1		hypothetical protein			AFER_RS02310	918	305	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	447623	449665	+							AFER_RS02315	2043		old_locus_tag=Afer_0450
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	447623	449665	+	WP_015797917.1	WP_015797917.1		integral membrane protein			AFER_RS02315	2043	680	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	449667	451736	+							AFER_RS02320	2070		old_locus_tag=Afer_0451
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	449667	451736	+	WP_015797918.1	WP_015797918.1		hypothetical protein			AFER_RS02320	2070	689	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	451818	452804	+							AFER_RS10755	987		old_locus_tag=Afer_0452
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	451818	452804	+	WP_171788932.1	WP_171788932.1		class D sortase			AFER_RS10755	987	328	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	453108	453779	+							AFER_RS10760	672		old_locus_tag=Afer_0453
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	453108	453779	+	WP_143711912.1	WP_143711912.1		CoA pyrophosphatase			AFER_RS10760	672	223	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	453758	454534	-							AFER_RS02335	777		old_locus_tag=Afer_0454
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	453758	454534	-	WP_015797921.1	WP_015797921.1		thioesterase family protein			AFER_RS02335	777	258	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	454578	454955	-					crcB		AFER_RS02340	378		old_locus_tag=Afer_0455
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	454578	454955	-	WP_015797922.1	WP_015797922.1		fluoride efflux transporter CrcB	crcB		AFER_RS02340	378	125	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	454952	455290	-							AFER_RS02345	339		old_locus_tag=Afer_0456
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	454952	455290	-	WP_015797923.1	WP_015797923.1		DUF190 domain-containing protein			AFER_RS02345	339	112	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	455287	455736	-							AFER_RS12220	450		old_locus_tag=Afer_0457
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	455287	455736	-	WP_015797924.1	WP_015797924.1		CrcB family protein			AFER_RS12220	450	149	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	455733	456641	-							AFER_RS12225	909		old_locus_tag=Afer_0458
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	455733	456641	-	WP_015797925.1	WP_015797925.1		hypothetical protein			AFER_RS12225	909	302	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	456752	457915	+							AFER_RS02360	1164		old_locus_tag=Afer_0459
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	456752	457915	+	WP_015797926.1	WP_015797926.1		GuaB3 family IMP dehydrogenase-related protein			AFER_RS02360	1164	387	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	457915	459468	+					guaA		AFER_RS02365	1554		old_locus_tag=Afer_0460
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	457915	459468	+	WP_015797927.1	WP_015797927.1		glutamine-hydrolyzing GMP synthase	guaA		AFER_RS02365	1554	517	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	459473	461620	+							AFER_RS02370	2148		old_locus_tag=Afer_0461
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	459473	461620	+	WP_015797928.1	WP_015797928.1		UvrD-helicase domain-containing protein			AFER_RS02370	2148	715	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	462017	463270	+							AFER_RS02375	1254		old_locus_tag=Afer_0462
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	462017	463270	+	WP_015797929.1	WP_015797929.1		NAD-dependent epimerase/dehydratase family protein			AFER_RS02375	1254	417	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	463307	464821	+							AFER_RS02380	1515		old_locus_tag=Afer_0463
CDS	with_protein	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	463307	464821	+	WP_015797930.1	WP_015797930.1		hypothetical protein			AFER_RS02380	1515	504	
gene	protein_coding	GCF_000023265.1	Primary Assembly	chromosome		NC_013124.1	464818	466713	+							AFER_RS02385	1896		old_locus_tag=Afer_0464
